-3.410806, 125.922821, 122.512016
-3.247388, 125.760721, 122.513333
-2.845177, 125.625597, 122.780421
-nan(ind), 125.519946, -nan(ind)
-nan(ind), 125.445111, -nan(ind)
-2.861940, 125.401153, 122.539213
-2.868584, 125.386807, 122.518223
-2.878533, 125.399542, 122.521009
-nan(ind), 125.435712, -nan(ind)
-nan(ind), 125.490792, -nan(ind)
-nan(ind), 125.559661, -nan(ind)
-nan(ind), 125.636911, -nan(ind)
-nan(ind), 125.717162, -nan(ind)
-2.649806, 125.795339, 123.145533
-3.381080, 125.866917, 122.485837
-nan(ind), 125.928108, -nan(ind)
-3.423658, 125.976543, 122.552885
-3.486299, 126.010267, 122.523968
-3.502402, 126.027789, 122.525387
-3.502345, 126.029158, 122.526814
-nan(ind), 126.015382, -nan(ind)
-3.458686, 125.988353, 122.529667
-3.419672, 125.950928, 122.531256
-3.373432, 125.906440, 122.533007
-3.323794, 125.858696, 122.534902
-3.274893, 125.811816, 122.536924
-3.230959, 125.769837, 122.538878
-3.196102, 125.736850, 122.540748
-3.174080, 125.716607, 122.542527
-3.168108, 125.712313, 122.544205
-3.180677, 125.726450, 122.545774
-3.213420, 125.760647, 122.547227
-3.267041, 125.815603, 122.548561
-3.341286, 125.891068, 122.549782
-3.434996, 125.985895, 122.550900
-3.546209, 126.098132, 122.551924
-3.672303, 126.225168, 122.552865
-3.810163, 126.363900, 122.553738
-3.956365, 126.510917, 122.554552
-nan(ind), 126.662668, -nan(ind)
-4.259576, 126.815625, 122.556049
-4.409663, 126.966410, 122.556747
-4.554479, 127.111892, 122.557414
-4.691200, 127.249493, 122.558293
-4.817356, 127.376733, 122.559377
-4.930835, 127.491256, 122.560421
-5.029868, 127.591292, 122.561424
-5.113005, 127.675389, 122.562384
-5.179082, 127.742481, 122.563399
-5.227182, 127.791647, 122.564464
-5.256605, 127.822085, 122.565480
-5.266834, 127.833280, 122.566446
-5.257524, 127.824886, 122.567362
-4.285540, 127.796715, 123.511175
-nan(ind), 127.748748, -nan(ind)
-5.111318, 127.681144, 122.569826
-5.023712, 127.594275, 122.570562
-4.917502, 127.488763, 122.571262
-4.793606, 127.365535, 122.571929
-3.657792, 127.225873, 123.568080
-4.862706, 127.071473, 122.208768
-nan(ind), 126.904500, -nan(ind)
-4.153244, 126.727622, 122.574378
-3.969083, 126.544028, 122.574945
-3.781925, 126.357418, 122.575493
-nan(ind), 126.171949, -nan(ind)
-2.420343, 125.992398, 123.572055
-3.245749, 125.823488, 122.577739
-nan(ind), 125.669708, -nan(ind)
-nan(ind), 125.535623, -nan(ind)
-nan(ind), 125.425363, -nan(ind)
-nan(ind), 125.342385, -nan(ind)
-nan(ind), 125.289492, -nan(ind)
-1.368542, 125.268205, 123.899663
-1.701886, 125.278659, 123.576772
-2.093426, 125.320056, 123.226630
-4.644169, 125.390502, 120.746333
-1.806648, 125.487150, 123.680502
-3.022138, 125.606399, 122.584261
-3.159683, 125.744127, 122.584444
-3.311359, 125.895942, 122.584583
-3.472722, 126.057414, 122.584692
-3.639503, 126.224285, 122.584782
-3.807772, 126.392630, 122.584858
-3.974051, 126.558978, 122.584927
-4.135393, 126.720384, 122.584991
-4.289406, 126.874455, 122.585049
-4.434249, 127.019517, 122.585267
-4.568597, 127.154242, 122.585645
-4.691589, 127.277835, 122.586245
-4.802772, 127.389829, 122.587057
-4.902030, 127.489865, 122.587835
-4.989518, 127.578096, 122.588579
-5.065607, 127.654890, 122.589283
-5.130826, 127.720772, 122.589946
-5.185817, 127.776382, 122.590565
-5.231292, 127.822431, 122.591139
-5.268002, 127.859669, 122.591666
-5.296714, 127.888860, 122.592147
-5.318185, 127.910764, 122.592579
-5.333153, 127.926117, 122.592964
-5.342323, 127.935624, 122.593301
-5.346360, 127.939949, 122.593589
-5.345884, 127.939712, 122.593828
-5.341465, 127.935484, 122.594019
-5.333627, 127.927789, 122.594162
-5.322843, 127.917100, 122.594258
-5.309538, 127.903844, 122.594307
-5.294091, 127.888399, 122.594309
-nan(ind), 127.871099, -nan(ind)
-5.258062, 127.852234, 122.594172
-2.867045, 127.832052, 124.965007
-nan(ind), 127.810764, -nan(ind)
-nan(ind), 127.788541, -nan(ind)
-nan(ind), 127.765517, -nan(ind)
821.312396, 127.741796, 949.054192
-5.124809, 127.717443, 122.592634
-5.092320, 127.692495, 122.600175
-nan(ind), 127.666956, -nan(ind)
-6.329541, 127.640799, 121.311258
-4.545209, 127.613967, 123.068758
-4.994473, 127.586372, 122.591900
-4.960955, 127.557899, 122.596944
-4.932265, 127.528399, 122.596134
-4.907962, 127.497693, 122.589732
-4.876182, 127.465573, 122.589392
-4.846903, 127.431799, 122.584896
-4.808529, 127.396096, 122.587567
-4.772077, 127.358160, 122.586083
-4.733981, 127.317654, 122.583673
-4.686649, 127.274365, 122.587716
-3.467033, 127.228030, 123.760997
-4.477777, 127.178057, 122.700280
-3.606983, 127.124012, 123.517029
-4.485577, 127.065725, 122.580149
-4.422255, 127.002534, 122.580279
-4.353249, 126.933710, 122.580461
-4.278038, 126.858732, 122.580695
-4.196105, 126.776991, 122.580886
-4.106963, 126.687998, 122.581035
-4.010165, 126.591308, 122.581143
-3.905334, 126.486547, 122.581213
-3.792190, 126.373436, 122.581246
-3.670584, 126.251829, 122.581244
-3.540536, 126.121747, 122.581211
-3.402277, 125.983425, 122.581149
-3.256292, 125.837352, 122.581060
-3.103369, 125.684317, 122.580948
-2.944633, 125.525448, 122.580814
-2.781592, 125.362251, 122.580659
-2.609844, 125.196629, 122.586785
-2.450604, 125.030888, 122.580285
-2.287661, 124.867726, 122.580064
-2.130365, 124.710181, 122.579816
-1.982036, 124.561566, 122.579530
-1.846161, 124.425360, 122.579199
-1.726263, 124.305076, 122.578813
-nan(ind), 124.204103, -nan(ind)
-1.547710, 124.125536, 122.577826
-1.494805, 124.072008, 122.577203
-1.469047, 124.045526, 122.576479
-3.261873, 124.047351, 120.785478
-1.501515, 124.077910, 122.576394
-1.563103, 124.136759, 122.573656
-nan(ind), 124.222608, -nan(ind)
-1.762153, 124.333398, 122.571245
-1.896514, 124.466412, 122.569899
-nan(ind), 124.618436, -nan(ind)
-nan(ind), 124.786087, -nan(ind)
-1.671314, 124.965663, 123.294350
-nan(ind), 125.153303, -nan(ind)
-nan(ind), 125.345450, -nan(ind)
-2.176351, 125.538803, 123.362451
-2.504342, 125.730666, 123.226324
-nan(ind), 125.918474, -nan(ind)
-nan(ind), 126.100051, -nan(ind)
-2.547049, 126.273650, 123.726601
-nan(ind), 126.437660, -nan(ind)
-nan(ind), 126.591061, -nan(ind)
-nan(ind), 126.733144, -nan(ind)
-nan(ind), 126.863463, -nan(ind)
-nan(ind), 126.981781, -nan(ind)
-nan(ind), 127.088026, -nan(ind)
-nan(ind), 127.182234, -nan(ind)
-nan(ind), 127.264512, -nan(ind)
-nan(ind), 127.334985, -nan(ind)
-3.692686, 127.393975, 123.701288
-2.201720, 127.441518, 125.239797
-nan(ind), 127.477311, -nan(ind)
-nan(ind), 127.501110, -nan(ind)
-nan(ind), 127.512457, -nan(ind)
-nan(ind), 127.510628, -nan(ind)
-nan(ind), 127.494582, -nan(ind)
-nan(ind), 127.462899, -nan(ind)
-nan(ind), 127.413724, -nan(ind)
-nan(ind), 127.344716, -nan(ind)
-nan(ind), 127.253157, -nan(ind)
-nan(ind), 127.135625, -nan(ind)
-nan(ind), 126.988013, -nan(ind)
-nan(ind), 126.805896, -nan(ind)
-nan(ind), 126.584512, -nan(ind)
-nan(ind), 126.319173, -nan(ind)
-nan(ind), 126.005325, -nan(ind)
-3.159336, 125.639098, 122.479762
-nan(ind), 125.218366, -nan(ind)
-2.199348, 124.743521, 122.544173
-1.674204, 124.218668, 122.544464
-1.107307, 123.652596, 122.545289
-0.513038, 123.059622, 122.546584
-nan(ind), 122.460892, -nan(ind)
-nan(ind), 121.883178, -nan(ind)
-nan(ind), 121.357579, -nan(ind)
-0.066986, 120.918070, 120.851084
-nan(ind), 120.597384, -nan(ind)
2.140092, 120.422783, 122.562875
-nan(ind), 120.411982, -nan(ind)
-nan(ind), 120.570172, -nan(ind)
-nan(ind), 120.888870, -nan(ind)
-nan(ind), 121.346899, -nan(ind)
0.846046, 121.913203, 122.759249
1.110303, 122.550721, 123.661025
-nan(ind), 123.220413, -nan(ind)
-nan(ind), 123.884599, -nan(ind)
-1.954699, 124.509148, 122.554450
-1.654330, 125.064384, 123.410054
-2.972488, 125.524887, 122.552399
